listing_id,property_type,city,region,price,created_at,updated_at
DE-10825,Office,Hamburg,Nord,319186.0,2024-05-04 01:00:00,2024-05-10 01:00:00
DE-10826,House,Berlin,Mitte,-50000.0,2024-09-25 09:00:00,2024-10-15 09:00:00
DE-10827,Studio,Hamburg,Eimsbüttel,856044.0,2024-07-09 02:00:00,2024-08-18 02:00:00
DE-10828,Parking,München,Altstadt-Lehel,50239.0,2024-02-09 19:00:00,2024-03-18 19:00:00
DE-10829,House,Berlin,Kreuzberg,-50000.0,2025-05-16 02:00:00,2025-05-06 02:00:00
DE-10830,Parking,München,Maxvorstadt,56818.0,2025-12-09 03:00:00,2025-12-25 03:00:00
DE-10831,Apartment,Hamburg,Bergedorf,460739.0,2026-01-24 16:00:00,2026-02-27 16:00:00
DE-10832,Parking,München,Altstadt-Lehel,22635.0,2025-02-04 11:00:00,2025-02-27 11:00:00
DE-10833,Villa,Berlin,Pankow,1629403.0,2024-05-03 04:00:00,2024-06-10 04:00:00
DE-10834,House,Berlin,Kreuzberg,878499.0,2025-07-07 08:00:00,2025-08-05 08:00:00
DE-10835,Office,Hamburg,Nord,799582.0,2024-11-23 01:00:00,2024-11-28 01:00:00
DE-10836,Studio,Hamburg,Bergedorf,162592.0,2024-07-16 11:00:00,2024-08-05 11:00:00
DE-10837,House,Berlin,Mitte,2787969.0,2025-04-15 03:00:00,2025-05-23 03:00:00
DE-10838,Parking,Berlin,Charlottenburg,45830.0,2024-01-05 10:00:00,2024-01-26 10:00:00
DE-10839,Studio,Hamburg,Bergedorf,154312.0,2025-10-28 07:00:00,2025-11-23 07:00:00
DE-10840,Villa,Hamburg,Bergedorf,2864853.0,2024-10-30 02:00:00,2024-12-06 02:00:00
DE-10841,Apartment,München,Altstadt-Lehel,843362.0,2025-03-12 14:00:00,2025-03-23 14:00:00
DE-10842,House,München,Maxvorstadt,2687692.0,2024-07-23 15:00:00,2024-08-18 15:00:00
DE-10843,Villa,München,Altstadt-Lehel,2030525.0,2025-09-13 18:00:00,2025-10-26 18:00:00
DE-10844,House,Hamburg,Altona,894479.0,2024-06-22 09:00:00,2024-06-26 09:00:00
DE-10845,Villa,Berlin,Mitte,2839865.0,2026-03-03 02:00:00,2026-03-20 02:00:00
DE-10846,Villa,Hamburg,Eimsbüttel,2811900.0,2025-04-13 18:00:00,2025-05-02 18:00:00
DE-10847,Office,Berlin,Pankow,492669.0,2025-04-17 22:00:00,2025-04-20 22:00:00
DE-10848,Studio,München,Schwabing,895084.0,2025-02-24 02:00:00,2025-02-14 02:00:00
DE-10849,Studio,München,Schwabing,579835.0,2024-05-18 01:00:00,2024-06-19 01:00:00
DE-10850,Villa,Berlin,Neukölln,2076648.0,2025-04-20 21:00:00,2025-05-05 21:00:00
DE-10851,Villa,Berlin,Kreuzberg,937536.0,2025-04-09 23:00:00,2025-04-13 23:00:00
DE-10852,Villa,Berlin,Kreuzberg,,2025-12-06 09:00:00,2025-12-14 09:00:00
DE-10853,Villa,Berlin,Mitte,2908454.0,2024-03-14 10:00:00,2024-03-16 10:00:00
DE-10854,Villa,München,Schwabing,2200637.0,2024-08-06 00:00:00,2024-08-30 00:00:00
DE-10855,Villa,Berlin,Charlottenburg,1595920.0,2025-03-24 05:00:00,2025-04-02 05:00:00
DE-10856,Parking,Hamburg,Wandsbek,17931.0,2024-10-31 13:00:00,2024-11-18 13:00:00
DE-10857,Studio,Berlin,Mitte,844555.0,2025-10-24 00:00:00,2025-10-14 00:00:00
DE-10858,Studio,München,Schwabing,185874.0,2025-06-18 16:00:00,2025-08-01 16:00:00
DE-10859,House,Berlin,Charlottenburg,765151.0,2025-12-22 02:00:00,2026-01-30 02:00:00
DE-10860,Office,Berlin,Neukölln,525083.0,2024-07-08 09:00:00,2024-07-09 09:00:00
DE-10861,Parking,Berlin,Kreuzberg,23925.0,2024-09-25 19:00:00,2024-11-01 19:00:00
DE-10862,House,Berlin,Kreuzberg,790083.0,2025-12-21 11:00:00,2026-01-21 11:00:00
DE-10863,Villa,Berlin,Kreuzberg,-50000.0,2024-07-10 22:00:00,2024-07-15 22:00:00
DE-10864,Apartment,Berlin,Mitte,476373.0,2024-10-14 21:00:00,2024-11-25 21:00:00
DE-10865,Villa,Berlin,Kreuzberg,685198.0,2025-09-09 04:00:00,2025-10-03 04:00:00
DE-10866,Apartment,München,Schwabing,864039.0,2025-02-21 11:00:00,2025-03-19 11:00:00
DE-10867,Villa,München,Bogenhausen,2278197.0,2024-09-28 20:00:00,2024-10-01 20:00:00
DE-10868,House,Hamburg,Wandsbek,3078455.0,2024-06-22 04:00:00,2024-07-03 04:00:00
DE-10869,Studio,München,Maxvorstadt,509285.0,2024-03-10 08:00:00,2024-03-22 08:00:00
DE-10870,Office,Hamburg,Altona,863190.0,2024-02-17 20:00:00,2024-03-23 20:00:00
DE-10871,Apartment,Hamburg,Nord,410853.0,2024-01-08 17:00:00,2024-02-11 17:00:00
DE-10872,Villa,Hamburg,Bergedorf,2724810.0,2025-07-24 12:00:00,2025-08-02 12:00:00
DE-10873,Villa,München,Bogenhausen,1728639.0,2025-10-25 22:00:00,2025-12-09 22:00:00
DE-10874,Office,München,Bogenhausen,897940.0,2026-01-19 11:00:00,2026-02-10 11:00:00
DE-10875,Studio,Hamburg,Bergedorf,436527.0,2024-07-11 20:00:00,2024-07-23 20:00:00
DE-10876,Parking,Hamburg,Bergedorf,49703.0,2026-02-24 15:00:00,2026-03-30 15:00:00
DE-10877,Office,Hamburg,Altona,699050.0,2024-09-29 02:00:00,2024-10-24 02:00:00
DE-10878,Parking,Hamburg,Eimsbüttel,57937.0,2025-12-06 10:00:00,2025-12-29 10:00:00
DE-10879,Villa,München,Maxvorstadt,2966572.0,2025-08-18 17:00:00,2025-09-30 17:00:00
DE-10880,Apartment,Berlin,Kreuzberg,464685.0,2024-07-17 23:00:00,2024-07-07 23:00:00
DE-10881,House,Hamburg,Wandsbek,2460574.0,2024-08-20 06:00:00,2024-08-26 06:00:00
DE-10882,Apartment,Hamburg,Altona,316716.0,2025-03-25 14:00:00,2025-03-31 14:00:00
DE-10883,House,Hamburg,Eimsbüttel,716616.0,2025-03-31 16:00:00,2025-04-22 16:00:00
DE-10884,Studio,Berlin,Kreuzberg,405755.0,2024-10-04 06:00:00,2024-10-25 06:00:00
DE-10885,Office,Hamburg,Eimsbüttel,849729.0,2026-02-19 08:00:00,2026-04-02 08:00:00
DE-10886,House,München,Schwabing,2686050.0,2024-10-07 02:00:00,2024-11-12 02:00:00
DE-10887,House,München,Schwabing,,2024-08-23 17:00:00,2024-08-13 17:00:00
DE-10888,Studio,München,Schwabing,860637.0,2024-10-08 05:00:00,2024-11-03 05:00:00
DE-10889,Studio,München,Altstadt-Lehel,,2026-01-06 13:00:00,2026-02-16 13:00:00
DE-10890,House,Hamburg,Bergedorf,783711.0,2026-02-27 18:00:00,2026-02-17 18:00:00
DE-10891,Studio,Hamburg,Nord,736105.0,2025-02-09 09:00:00,2025-03-19 09:00:00
DE-10892,Apartment,Berlin,Kreuzberg,520160.0,2024-01-06 14:00:00,2024-01-14 14:00:00
DE-10893,Apartment,Hamburg,Bergedorf,492840.0,2025-01-02 22:00:00,2025-01-25 22:00:00
DE-10894,House,Hamburg,Bergedorf,1181350.0,2024-06-28 09:00:00,2024-07-28 09:00:00
DE-10895,Office,Hamburg,Altona,415952.0,2025-11-11 12:00:00,2025-11-22 12:00:00
DE-10896,Studio,München,Schwabing,305401.0,2025-10-20 00:00:00,2025-11-22 00:00:00
DE-10897,Studio,Berlin,Mitte,407366.0,2025-07-26 13:00:00,2025-08-01 13:00:00
DE-10898,Parking,Hamburg,Wandsbek,,2025-10-05 05:00:00,2025-09-25 05:00:00
DE-10899,Villa,Hamburg,Altona,-50000.0,2024-07-21 14:00:00,2024-07-26 14:00:00
DE-10900,House,München,Maxvorstadt,2909410.0,2024-12-22 10:00:00,2025-01-13 10:00:00
DE-10901,Office,Berlin,Neukölln,759962.0,2024-05-23 07:00:00,2024-06-03 07:00:00
DE-10902,Parking,München,Bogenhausen,29855.0,2025-02-03 14:00:00,2025-02-18 14:00:00
DE-10903,Villa,Berlin,Pankow,1856938.0,2024-10-21 22:00:00,2024-11-11 22:00:00
DE-10904,Office,Hamburg,Wandsbek,387392.0,2025-07-31 17:00:00,2025-08-23 17:00:00
DE-10905,Studio,München,Altstadt-Lehel,781107.0,2025-07-28 10:00:00,2025-08-31 10:00:00
DE-10906,Studio,München,Schwabing,250260.0,2025-04-10 00:00:00,2025-05-04 00:00:00
DE-10907,Apartment,Berlin,Charlottenburg,630768.0,2024-11-25 11:00:00,2024-12-14 11:00:00
DE-10908,Studio,Berlin,Pankow,819012.0,2025-03-04 03:00:00,2025-03-21 03:00:00
DE-10909,House,Hamburg,Wandsbek,2651854.0,2025-11-19 08:00:00,2025-11-23 08:00:00
DE-10910,Villa,Berlin,Charlottenburg,3277838.0,2024-12-01 18:00:00,2024-12-13 18:00:00
DE-10911,Studio,Berlin,Pankow,526203.0,2024-05-07 01:00:00,2024-05-11 01:00:00
DE-10912,Office,Berlin,Kreuzberg,355863.0,2026-03-01 01:00:00,2026-03-08 01:00:00
DE-10913,Office,Hamburg,Altona,364700.0,2025-08-24 08:00:00,2025-09-16 08:00:00
DE-10914,House,Berlin,Neukölln,1961584.0,2024-02-06 15:00:00,2024-03-08 15:00:00
DE-10915,Villa,Berlin,Mitte,1850500.0,2025-01-17 19:00:00,2025-02-23 19:00:00
DE-10916,Parking,München,Maxvorstadt,30281.0,2025-12-19 00:00:00,2026-01-20 00:00:00
DE-10917,Parking,München,Bogenhausen,,2024-08-19 11:00:00,2024-08-22 11:00:00
DE-10918,Apartment,München,Altstadt-Lehel,212101.0,2024-05-17 21:00:00,2024-05-19 21:00:00
DE-10919,Villa,Berlin,Pankow,2174149.0,2025-12-29 05:00:00,2026-01-03 05:00:00
DE-10920,House,München,Bogenhausen,2126188.0,2025-05-12 12:00:00,2025-06-15 12:00:00
DE-10921,House,Hamburg,Wandsbek,3405895.0,2025-12-29 15:00:00,2026-01-09 15:00:00
DE-10922,Studio,Hamburg,Nord,444991.0,2024-06-15 08:00:00,2024-07-03 08:00:00
DE-10923,Office,Hamburg,Altona,732453.0,2025-04-05 06:00:00,2025-04-13 06:00:00
DE-10924,Office,Berlin,Charlottenburg,447730.0,2025-01-20 14:00:00,2025-02-04 14:00:00
DE-10925,House,München,Bogenhausen,689857.0,2025-07-08 17:00:00,2025-08-08 17:00:00
DE-10926,Office,Hamburg,Nord,359943.0,2024-02-02 03:00:00,2024-03-18 03:00:00
DE-10927,Parking,Berlin,Charlottenburg,33411.0,2024-07-20 20:00:00,2024-07-25 20:00:00
DE-10928,Parking,Hamburg,Altona,58876.0,2025-02-19 13:00:00,2025-03-14 13:00:00
DE-10929,Apartment,München,Altstadt-Lehel,280596.0,2025-01-21 13:00:00,2025-01-11 13:00:00
DE-10930,Villa,Berlin,Neukölln,2691514.0,2024-08-14 03:00:00,2024-08-26 03:00:00
DE-10931,Villa,Hamburg,Eimsbüttel,817033.0,2025-03-03 03:00:00,2025-04-01 03:00:00
DE-10932,Parking,Berlin,Kreuzberg,32619.0,2025-04-19 02:00:00,2025-05-06 02:00:00
DE-10933,Villa,Hamburg,Bergedorf,2334632.0,2025-03-25 17:00:00,2025-04-26 17:00:00
DE-10934,Office,Hamburg,Bergedorf,-50000.0,2025-04-01 23:00:00,2025-05-14 23:00:00
DE-10935,Villa,Berlin,Mitte,2037128.0,2024-04-09 11:00:00,2024-05-15 11:00:00
DE-10936,Parking,Berlin,Pankow,-50000.0,2025-12-27 11:00:00,2026-01-08 11:00:00
DE-10937,Parking,Berlin,Kreuzberg,59101.0,2025-12-08 10:00:00,2026-01-14 10:00:00
DE-10938,Villa,München,Maxvorstadt,1664667.0,2024-09-25 04:00:00,2024-09-28 04:00:00
DE-10939,Parking,Berlin,Pankow,50731.0,2024-03-15 18:00:00,2024-04-26 18:00:00
DE-10940,Apartment,Hamburg,Wandsbek,781588.0,2025-03-10 07:00:00,2025-03-20 07:00:00
DE-10941,Studio,München,Altstadt-Lehel,708454.0,2025-01-17 11:00:00,2025-01-22 11:00:00
DE-10942,Parking,München,Maxvorstadt,31242.0,2024-09-09 23:00:00,2024-09-15 23:00:00
DE-10943,Apartment,Berlin,Neukölln,839369.0,2025-04-29 03:00:00,2025-05-20 03:00:00
DE-10944,Studio,München,Bogenhausen,644016.0,2026-03-08 19:00:00,2026-04-16 19:00:00
DE-10945,Office,Berlin,Mitte,,2024-05-16 16:00:00,2024-06-04 16:00:00
DE-10946,Office,Berlin,Mitte,768590.0,2025-12-07 09:00:00,2026-01-01 09:00:00
DE-10947,Villa,München,Bogenhausen,2246806.0,2024-01-27 07:00:00,2024-03-06 07:00:00
DE-10948,Studio,Hamburg,Bergedorf,151624.0,2025-02-01 08:00:00,2025-02-09 08:00:00
DE-10949,Office,Berlin,Neukölln,270373.0,2025-05-01 07:00:00,2025-05-23 07:00:00
DE-10950,Apartment,Berlin,Pankow,746701.0,2026-03-01 01:00:00,2026-04-10 01:00:00
DE-10951,Studio,München,Maxvorstadt,370458.0,2025-12-16 06:00:00,2026-01-01 06:00:00
DE-10952,Parking,Hamburg,Eimsbüttel,16622.0,2025-05-14 07:00:00,2025-05-17 07:00:00
DE-10953,House,München,Bogenhausen,2839941.0,2026-02-23 05:00:00,2026-02-26 05:00:00
DE-10954,House,Hamburg,Nord,2025551.0,2024-07-31 16:00:00,2024-08-08 16:00:00
DE-10955,Studio,Hamburg,Bergedorf,317718.0,2024-07-21 02:00:00,2024-08-23 02:00:00
DE-10956,House,Hamburg,Nord,1093257.0,2025-04-25 17:00:00,2025-04-15 17:00:00
DE-10957,Office,Berlin,Kreuzberg,473791.0,2025-05-27 21:00:00,2025-06-11 21:00:00
DE-10958,Parking,Berlin,Kreuzberg,58917.0,2025-07-14 08:00:00,2025-08-11 08:00:00
DE-10959,House,Hamburg,Wandsbek,1618404.0,2025-04-21 05:00:00,2025-05-29 05:00:00
DE-10960,House,München,Maxvorstadt,,2025-10-17 15:00:00,2025-11-06 15:00:00
DE-10961,Office,Berlin,Neukölln,420412.0,2026-02-19 16:00:00,2026-02-09 16:00:00
DE-10962,Parking,Berlin,Charlottenburg,58470.0,2025-11-13 15:00:00,2025-12-04 15:00:00
DE-10963,Apartment,München,Schwabing,875497.0,2024-02-16 21:00:00,2024-04-01 21:00:00
DE-10964,Studio,Berlin,Pankow,,2024-11-03 17:00:00,2024-11-15 17:00:00
DE-10965,Villa,Hamburg,Altona,1622520.0,2026-02-27 09:00:00,2026-04-12 09:00:00
DE-10966,Studio,Hamburg,Wandsbek,279675.0,2024-05-06 23:00:00,2024-04-26 23:00:00
DE-10967,House,Berlin,Kreuzberg,747262.0,2025-07-27 22:00:00,2025-08-15 22:00:00
DE-10968,House,Berlin,Mitte,984233.0,2024-01-16 21:00:00,2024-01-30 21:00:00
DE-10969,Studio,München,Bogenhausen,670860.0,2024-04-29 07:00:00,2024-04-30 07:00:00
DE-10970,Villa,Berlin,Neukölln,1495962.0,2025-03-10 22:00:00,2025-04-12 22:00:00
DE-10971,Studio,Berlin,Neukölln,,2026-01-18 20:00:00,2026-02-20 20:00:00
DE-10972,Studio,Hamburg,Nord,653477.0,2026-02-01 23:00:00,2026-03-07 23:00:00
DE-10973,Office,Berlin,Kreuzberg,829418.0,2024-02-04 03:00:00,2024-02-06 03:00:00
DE-10974,Apartment,München,Maxvorstadt,329353.0,2024-07-02 16:00:00,2024-07-18 16:00:00
DE-10975,Apartment,Berlin,Kreuzberg,355809.0,2025-02-10 12:00:00,2025-03-05 12:00:00
DE-10976,Office,Berlin,Kreuzberg,716283.0,2024-03-08 21:00:00,2024-04-13 21:00:00
DE-10977,Parking,Berlin,Charlottenburg,36659.0,2024-02-19 21:00:00,2024-04-01 21:00:00
DE-10978,House,Hamburg,Altona,1371313.0,2025-10-11 08:00:00,2025-10-30 08:00:00
DE-10979,Apartment,Hamburg,Altona,328981.0,2024-10-26 04:00:00,2024-11-08 04:00:00
DE-10980,Parking,Berlin,Pankow,48060.0,2024-12-19 15:00:00,2025-01-05 15:00:00
DE-10981,Villa,Berlin,Kreuzberg,2913848.0,2025-06-03 21:00:00,2025-06-07 21:00:00
DE-10982,Parking,Berlin,Neukölln,15867.0,2024-01-29 15:00:00,2024-03-13 15:00:00
DE-10983,Parking,München,Schwabing,57882.0,2024-09-04 16:00:00,2024-10-07 16:00:00
DE-10984,Villa,München,Schwabing,2440231.0,2025-01-19 00:00:00,2025-02-05 00:00:00
DE-10985,House,Hamburg,Altona,1941516.0,2025-08-09 18:00:00,2025-08-14 18:00:00
DE-10986,Studio,München,Bogenhausen,731700.0,2025-08-15 08:00:00,2025-09-22 08:00:00
DE-10987,Office,Hamburg,Wandsbek,760008.0,2025-12-14 20:00:00,2026-01-04 20:00:00
DE-10988,Studio,Hamburg,Nord,873306.0,2024-01-18 11:00:00,2024-01-24 11:00:00
DE-10989,Studio,Hamburg,Eimsbüttel,332931.0,2025-07-08 16:00:00,2025-08-18 16:00:00
DE-10990,Studio,München,Altstadt-Lehel,280459.0,2024-01-21 14:00:00,2024-02-01 14:00:00
DE-10991,Villa,München,Altstadt-Lehel,1711710.0,2025-04-18 10:00:00,2025-04-08 10:00:00
DE-10992,Parking,Hamburg,Nord,16035.0,2024-07-23 20:00:00,2024-07-27 20:00:00
DE-10993,Office,Hamburg,Wandsbek,581518.0,2025-09-08 20:00:00,2025-09-18 20:00:00
DE-10994,Apartment,Berlin,Charlottenburg,491536.0,2025-09-11 15:00:00,2025-09-14 15:00:00
DE-10995,Apartment,München,Maxvorstadt,738248.0,2025-05-26 12:00:00,2025-05-16 12:00:00
DE-10996,Parking,Berlin,Pankow,59362.0,2025-05-31 01:00:00,2025-06-20 01:00:00
DE-10997,Studio,München,Altstadt-Lehel,548715.0,2024-01-16 11:00:00,2024-02-06 11:00:00
DE-10998,Studio,München,Maxvorstadt,396228.0,2024-06-28 20:00:00,2024-07-11 20:00:00
DE-10999,Office,Hamburg,Bergedorf,615089.0,2025-11-12 01:00:00,2025-12-14 01:00:00
DE-11000,Office,München,Schwabing,856653.0,2025-09-21 13:00:00,2025-10-20 13:00:00
DE-11001,Villa,München,Maxvorstadt,3441977.0,2024-07-22 01:00:00,2024-08-16 01:00:00
DE-11002,Villa,Berlin,Mitte,1505188.0,2024-06-15 13:00:00,2024-07-20 13:00:00
DE-11003,House,München,Altstadt-Lehel,1772182.0,2024-08-18 19:00:00,2024-09-19 19:00:00
DE-11004,Parking,Hamburg,Bergedorf,24136.0,2024-10-19 10:00:00,2024-11-08 10:00:00
DE-11005,House,München,Altstadt-Lehel,896871.0,2024-01-22 10:00:00,2024-03-06 10:00:00
DE-11006,Studio,München,Altstadt-Lehel,426618.0,2024-02-14 23:00:00,2024-03-10 23:00:00
DE-11007,Parking,München,Bogenhausen,16972.0,2024-06-30 20:00:00,2024-07-03 20:00:00
DE-11008,Office,München,Bogenhausen,847613.0,2025-06-06 05:00:00,2025-07-03 05:00:00
DE-11009,Office,Berlin,Mitte,323268.0,2026-01-30 23:00:00,2026-03-14 23:00:00
DE-11010,House,Berlin,Mitte,,2024-10-24 00:00:00,2024-11-28 00:00:00
DE-11011,Apartment,Berlin,Mitte,314417.0,2024-10-26 13:00:00,2024-11-05 13:00:00
DE-11012,Studio,München,Maxvorstadt,429865.0,2025-10-25 09:00:00,2025-12-02 09:00:00
DE-11013,Parking,Hamburg,Eimsbüttel,52826.0,2024-10-10 00:00:00,2024-11-18 00:00:00
DE-11014,Parking,Hamburg,Nord,,2024-01-06 12:00:00,2024-02-03 12:00:00
DE-11015,Parking,Berlin,Charlottenburg,40413.0,2025-02-23 09:00:00,2025-03-25 09:00:00
DE-11016,Office,München,Bogenhausen,156084.0,2024-03-16 22:00:00,2024-03-22 22:00:00
DE-11017,Apartment,München,Schwabing,,2025-06-25 16:00:00,2025-07-21 16:00:00
DE-11018,House,Hamburg,Nord,2520209.0,2024-09-13 05:00:00,2024-10-11 05:00:00
DE-11019,Apartment,München,Bogenhausen,393625.0,2024-01-28 01:00:00,2024-02-08 01:00:00
DE-11020,Office,München,Schwabing,806492.0,2024-03-28 18:00:00,2024-04-07 18:00:00
DE-11021,Villa,München,Schwabing,1507137.0,2024-09-03 23:00:00,2024-10-09 23:00:00
DE-11022,Apartment,München,Bogenhausen,319474.0,2025-10-07 09:00:00,2025-11-19 09:00:00
DE-11023,Villa,Hamburg,Bergedorf,2423849.0,2024-05-12 19:00:00,2024-05-24 19:00:00
DE-11024,Apartment,Berlin,Charlottenburg,223078.0,2025-09-28 01:00:00,2025-11-07 01:00:00
DE-11025,Parking,München,Altstadt-Lehel,54143.0,2024-09-15 21:00:00,2024-10-17 21:00:00
DE-11026,House,Hamburg,Bergedorf,2854412.0,2025-01-01 11:00:00,2025-02-02 11:00:00
DE-11027,Villa,München,Altstadt-Lehel,2851371.0,2024-12-13 13:00:00,2025-01-19 13:00:00
DE-11028,Apartment,Hamburg,Eimsbüttel,689370.0,2026-01-12 03:00:00,2026-02-14 03:00:00
DE-11029,House,München,Schwabing,3370766.0,2024-06-17 12:00:00,2024-07-20 12:00:00
DE-11030,Villa,München,Schwabing,2873197.0,2025-11-09 19:00:00,2025-11-11 19:00:00
DE-11031,Parking,München,Altstadt-Lehel,56974.0,2025-04-06 15:00:00,2025-05-03 15:00:00
DE-11032,Office,Berlin,Charlottenburg,741572.0,2024-05-25 11:00:00,2024-05-29 11:00:00
DE-11033,Studio,München,Maxvorstadt,833748.0,2026-01-07 18:00:00,2026-02-21 18:00:00
DE-11034,Apartment,Hamburg,Nord,612602.0,2025-10-14 22:00:00,2025-11-15 22:00:00
DE-11035,Parking,Hamburg,Eimsbüttel,57329.0,2025-02-19 17:00:00,2025-03-16 17:00:00
DE-11036,Office,Hamburg,Bergedorf,607250.0,2025-05-27 17:00:00,2025-06-10 17:00:00
DE-11037,Villa,München,Schwabing,882524.0,2024-01-17 10:00:00,2024-02-06 10:00:00
DE-11038,Apartment,Berlin,Mitte,377787.0,2025-01-20 04:00:00,2025-01-29 04:00:00
DE-11039,Office,Berlin,Kreuzberg,610336.0,2025-11-11 05:00:00,2025-12-10 05:00:00
DE-11040,Villa,Berlin,Neukölln,1396052.0,2025-07-23 07:00:00,2025-08-26 07:00:00
DE-11041,Office,München,Schwabing,772993.0,2024-06-16 06:00:00,2024-07-22 06:00:00
DE-11042,Office,Hamburg,Nord,757467.0,2026-03-07 08:00:00,2026-04-05 08:00:00
DE-11043,Office,Hamburg,Bergedorf,476246.0,2026-01-08 13:00:00,2026-01-29 13:00:00
DE-11044,Office,Berlin,Pankow,351593.0,2025-09-13 08:00:00,2025-10-26 08:00:00
DE-11045,Villa,Berlin,Neukölln,,2025-05-03 16:00:00,2025-06-16 16:00:00
DE-11046,Villa,Hamburg,Nord,2479681.0,2024-10-07 05:00:00,2024-11-16 05:00:00
DE-11047,Office,Hamburg,Eimsbüttel,,2025-04-30 11:00:00,2025-05-02 11:00:00
DE-11048,Office,Hamburg,Bergedorf,504281.0,2025-03-06 06:00:00,2025-04-13 06:00:00
DE-11049,House,München,Altstadt-Lehel,3112712.0,2025-10-08 17:00:00,2025-10-26 17:00:00
DE-11050,Parking,Hamburg,Nord,36393.0,2024-01-01 15:00:00,2024-02-11 15:00:00
DE-11051,Villa,Berlin,Charlottenburg,2593565.0,2024-02-27 18:00:00,2024-03-09 18:00:00
DE-11052,Parking,Berlin,Mitte,50077.0,2025-02-25 13:00:00,2025-04-03 13:00:00
DE-11053,Villa,Hamburg,Bergedorf,2060835.0,2025-09-06 16:00:00,2025-09-20 16:00:00
DE-11054,Parking,Hamburg,Nord,58935.0,2025-04-06 23:00:00,2025-04-15 23:00:00
DE-11055,Office,Berlin,Pankow,278736.0,2024-04-12 11:00:00,2024-04-15 11:00:00
DE-11056,Parking,München,Schwabing,20193.0,2025-07-27 12:00:00,2025-09-02 12:00:00
DE-11057,Office,Hamburg,Eimsbüttel,737644.0,2024-07-03 04:00:00,2024-08-05 04:00:00
DE-11058,Villa,München,Altstadt-Lehel,1533940.0,2024-10-14 00:00:00,2024-10-25 00:00:00
DE-11059,Villa,Berlin,Pankow,1167819.0,2025-06-02 16:00:00,2025-05-23 16:00:00
DE-11060,Parking,Hamburg,Wandsbek,46361.0,2024-06-14 02:00:00,2024-07-13 02:00:00
DE-11061,Studio,Hamburg,Wandsbek,773308.0,2025-02-20 13:00:00,2025-03-04 13:00:00
DE-11062,Parking,München,Schwabing,27101.0,2025-10-17 12:00:00,2025-11-10 12:00:00
DE-11063,Apartment,Hamburg,Wandsbek,809926.0,2025-02-11 14:00:00,2025-02-14 14:00:00
DE-11064,House,Hamburg,Altona,623587.0,2024-07-27 06:00:00,2024-09-04 06:00:00
DE-11065,Villa,Berlin,Kreuzberg,1181893.0,2025-11-22 01:00:00,2025-12-29 01:00:00
DE-11066,Studio,Hamburg,Nord,474339.0,2025-12-31 04:00:00,2026-02-08 04:00:00
DE-11067,Parking,Hamburg,Altona,53990.0,2024-02-18 13:00:00,2024-02-29 13:00:00
DE-11068,Studio,Hamburg,Bergedorf,404182.0,2025-01-29 00:00:00,2025-02-10 00:00:00
DE-11069,Studio,München,Bogenhausen,345797.0,2026-01-03 15:00:00,2026-01-23 15:00:00
DE-11070,House,Berlin,Pankow,2940604.0,2024-06-27 15:00:00,2024-08-01 15:00:00
DE-11071,Studio,Berlin,Mitte,573855.0,2024-09-13 03:00:00,2024-10-12 03:00:00
DE-11072,Parking,München,Bogenhausen,20438.0,2024-03-27 00:00:00,2024-03-17 00:00:00
DE-11073,Villa,Berlin,Charlottenburg,1222833.0,2024-09-13 19:00:00,2024-10-06 19:00:00
DE-11074,Office,Berlin,Neukölln,287008.0,2024-03-20 19:00:00,2024-05-02 19:00:00
DE-11075,Parking,Hamburg,Nord,,2025-10-10 14:00:00,2025-11-08 14:00:00
DE-11076,Apartment,Berlin,Pankow,326981.0,2024-02-18 23:00:00,2024-03-16 23:00:00
DE-11077,House,Hamburg,Altona,1822406.0,2024-01-22 09:00:00,2024-02-12 09:00:00
DE-11078,Villa,Hamburg,Wandsbek,2854547.0,2025-02-02 12:00:00,2025-02-21 12:00:00
DE-11079,House,München,Schwabing,1465557.0,2024-08-23 16:00:00,2024-09-25 16:00:00
DE-11080,House,München,Schwabing,2641583.0,2025-11-01 06:00:00,2025-12-04 06:00:00
DE-11081,Office,München,Bogenhausen,,2024-11-11 04:00:00,2024-12-24 04:00:00
DE-11082,House,Hamburg,Bergedorf,2780837.0,2025-08-09 14:00:00,2025-08-18 14:00:00
DE-11083,Parking,München,Altstadt-Lehel,,2024-04-23 14:00:00,2024-05-09 14:00:00
DE-11084,Parking,Hamburg,Bergedorf,58607.0,2024-04-04 07:00:00,2024-04-07 07:00:00
DE-11085,Parking,Hamburg,Altona,48152.0,2025-09-02 13:00:00,2025-09-28 13:00:00
DE-11086,Parking,Hamburg,Wandsbek,25845.0,2024-02-28 02:00:00,2024-03-11 02:00:00
DE-11087,Apartment,München,Schwabing,551672.0,2025-06-12 09:00:00,2025-06-19 09:00:00
DE-11088,Parking,Hamburg,Altona,42050.0,2024-08-15 14:00:00,2024-09-14 14:00:00
DE-11089,Studio,Hamburg,Nord,224663.0,2025-05-16 12:00:00,2025-06-15 12:00:00
DE-11090,Parking,Hamburg,Wandsbek,25148.0,2026-01-30 17:00:00,2026-02-19 17:00:00
DE-11091,Villa,Berlin,Mitte,3035336.0,2024-02-24 12:00:00,2024-03-15 12:00:00
DE-11092,Parking,Hamburg,Altona,28718.0,2025-06-01 11:00:00,2025-06-27 11:00:00
